906	244	132
906	244	152
906	244	182
906	245	222
907	246	268
907	247	318
908	249	371
909	250	425
910	253	480
911	255	536
912	258	592
914	261	649
915	265	706
917	269	763
919	273	821
922	278	878
924	283	936
907	266	136
907	266	155
907	266	184
908	267	224
908	268	269
909	269	319
909	270	372
910	272	426
911	274	481
912	276	536
913	279	593
915	282	649
917	285	706
918	289	764
921	292	821
923	297	879
925	301	936
909	298	141
909	298	159
909	298	188
910	299	227
910	299	272
911	300	321
911	302	373
912	303	427
913	305	482
914	307	537
915	309	594
917	312	650
919	315	707
920	318	764
923	321	822
925	325	879
927	329	937
912	338	148
912	338	166
912	338	193
913	338	231
913	339	275
913	340	324
914	341	376
915	342	429
916	344	484
917	345	539
918	347	595
920	350	651
921	352	708
923	355	765
925	358	823
928	361	880
930	365	938
916	383	157
916	383	173
916	384	200
916	384	237
917	384	280
917	385	328
918	386	379
919	387	432
920	388	486
921	390	541
922	392	597
924	394	653
925	396	710
927	398	767
929	401	824
931	404	881
934	407	939
921	433	167
921	433	183
921	433	208
921	434	244
922	434	286
922	435	333
923	436	383
924	436	435
925	438	489
926	439	544
927	440	599
928	442	655
930	444	712
932	446	768
934	448	825
936	451	882
939	454	940
927	486	179
927	486	194
927	486	218
927	486	252
928	487	293
928	487	339
929	488	388
930	489	439
930	490	493
932	491	547
933	492	602
934	494	658
936	495	714
938	497	770
940	499	827
942	501	884
944	504	941
934	541	193
934	541	207
934	541	229
934	541	261
935	542	301
935	542	345
936	543	394
937	543	444
937	544	497
939	545	551
940	546	605
941	548	661
943	549	716
945	551	773
947	553	829
949	554	886
951	557	943
942	597	207
942	597	220
942	597	241
942	598	272
943	598	310
943	598	353
944	599	400
945	599	450
946	600	502
947	601	555
948	602	609
949	603	664
951	605	719
953	606	775
955	608	832
957	609	888
959	611	945
951	655	223
951	655	235
951	655	254
952	655	283
952	655	320
952	656	362
953	656	407
954	657	456
955	657	507
956	658	560
957	659	613
959	660	668
960	661	723
962	663	779
964	664	835
966	666	891
968	667	948
962	713	239
962	713	250
962	713	268
962	714	296
962	714	331
963	714	371
963	715	416
964	715	463
965	716	514
966	716	565
967	717	618
969	718	672
970	719	727
972	720	782
974	722	838
976	723	894
978	724	951
973	772	256
973	772	266
973	772	283
974	773	309
974	773	342
974	773	381
975	773	425
976	774	471
977	774	521
978	775	572
979	776	624
980	777	677
982	778	732
983	779	786
985	780	842
987	781	898
990	782	954
986	832	274
986	832	283
986	832	299
986	832	323
987	832	355
987	833	392
988	833	434
988	833	480
989	834	528
990	834	578
991	835	630
993	836	683
994	837	736
996	838	791
998	839	846
1000	840	901
1002	841	957
999	892	291
1000	892	300
1000	892	315
1000	892	338
1000	892	368
1001	893	404
1001	893	445
1002	893	489
1003	894	536
1004	894	586
1005	895	637
1006	896	689
1008	896	742
1010	897	796
1011	898	850
1013	899	906
1016	900	961
1014	952	310
1014	952	318
1014	952	332
1015	952	354
1015	953	382
1016	953	417
1016	953	456
1017	953	499
1018	954	545
1019	954	594
1020	955	644
1021	956	695
1023	956	748
1023	956	800
1023	955	853
1023	954	906
1023	953	959
1023	1006	326
1023	1006	334
1023	1006	347
1023	1006	367
1023	1005	394
1023	1005	427
1023	1005	464
1023	1004	505
1023	1004	549
1023	1004	596
1023	1003	644
1023	1002	693
1023	1002	743
1023	1001	794
1023	1000	845
1023	999	897
1023	998	949
